"country","year","sex","age","suicides_no","population","suicides.100k.pop","gdp_for_year....","gdp_per_capita....","generation","NV.SRV.TOTL.ZS","NV.IND.TOTL.ZS","NV.IND.MANF.ZS","NV.AGR.TOTL.ZS"
"Denmark",1998,"female","55-74 years",74,507800,14.57,1.76992e+11,35710,"Silent",60.7388944913439,22.3260269075235,14.5270441184902,2.14462540936333
"Denmark",1998,"female","25-34 years",16,396400,4.04,1.76992e+11,35710,"Generation X",60.7388944913439,22.3260269075235,14.5270441184902,2.14462540936333
"Denmark",1998,"male","75+ years",74,136600,54.17,1.76992e+11,35710,"G.I. Generation",60.7388944913439,22.3260269075235,14.5270441184902,2.14462540936333
"Denmark",1998,"male","5-14 years",2,314900,0.64,1.76992e+11,35710,"Millenials",60.7388944913439,22.3260269075235,14.5270441184902,2.14462540936333
"Denmark",1998,"male","25-34 years",84,414200,20.28,1.76992e+11,35710,"Generation X",60.7388944913439,22.3260269075235,14.5270441184902,2.14462540936333
"Denmark",1998,"female","5-14 years",0,299400,0,1.76992e+11,35710,"Millenials",60.7388944913439,22.3260269075235,14.5270441184902,2.14462540936333
"Denmark",1998,"female","15-24 years",9,316600,2.84,1.76992e+11,35710,"Generation X",60.7388944913439,22.3260269075235,14.5270441184902,2.14462540936333
"Denmark",1999,"female","55-74 years",71,516749,13.74,1.77965e+11,35763,"Silent",60.736225967986,22.6383605271276,14.2552562542236,1.94100623348296
"Denmark",1999,"male","15-24 years",40,319101,12.54,1.77965e+11,35763,"Generation X",60.736225967986,22.6383605271276,14.2552562542236,1.94100623348296
"Denmark",1999,"male","55-74 years",151,480316,31.44,1.77965e+11,35763,"Silent",60.736225967986,22.6383605271276,14.2552562542236,1.94100623348296
"Denmark",1999,"female","35-54 years",74,759458,9.74,1.77965e+11,35763,"Boomers",60.736225967986,22.6383605271276,14.2552562542236,1.94100623348296
"Denmark",1999,"male","35-54 years",214,783204,27.32,1.77965e+11,35763,"Boomers",60.736225967986,22.6383605271276,14.2552562542236,1.94100623348296
"Denmark",1999,"female","25-34 years",21,392951,5.34,1.77965e+11,35763,"Generation X",60.736225967986,22.6383605271276,14.2552562542236,1.94100623348296
"Denmark",1999,"female","75+ years",26,238400,10.91,1.77965e+11,35763,"G.I. Generation",60.736225967986,22.6383605271276,14.2552562542236,1.94100623348296
"Denmark",1999,"female","15-24 years",7,308800,2.27,1.77965e+11,35763,"Generation X",60.736225967986,22.6383605271276,14.2552562542236,1.94100623348296
"Denmark",1999,"male","5-14 years",3,323638,0.93,1.77965e+11,35763,"Millenials",60.736225967986,22.6383605271276,14.2552562542236,1.94100623348296
"Denmark",1999,"male","25-34 years",91,408827,22.26,1.77965e+11,35763,"Generation X",60.736225967986,22.6383605271276,14.2552562542236,1.94100623348296
"Denmark",1999,"male","75+ years",64,137353,46.6,1.77965e+11,35763,"G.I. Generation",60.736225967986,22.6383605271276,14.2552562542236,1.94100623348296
"Denmark",1999,"female","5-14 years",0,307403,0,1.77965e+11,35763,"Millenials",60.736225967986,22.6383605271276,14.2552562542236,1.94100623348296
"Denmark",2000,"female","35-54 years",74,760859,9.73,1.64159e+11,32841,"Boomers",60.3446196884194,23.6526612164183,14.1448717021174,2.15183825302658
"Denmark",2000,"male","35-54 years",218,783883,27.81,1.64159e+11,32841,"Boomers",60.3446196884194,23.6526612164183,14.1448717021174,2.15183825302658
"Denmark",2000,"male","5-14 years",1,332762,0.3,1.64159e+11,32841,"Millenials",60.3446196884194,23.6526612164183,14.1448717021174,2.15183825302658
"Denmark",2000,"female","5-14 years",0,315938,0,1.64159e+11,32841,"Millenials",60.3446196884194,23.6526612164183,14.1448717021174,2.15183825302658
"Denmark",2000,"male","55-74 years",142,495321,28.67,1.64159e+11,32841,"Silent",60.3446196884194,23.6526612164183,14.1448717021174,2.15183825302658
"Denmark",2000,"female","25-34 years",16,389550,4.11,1.64159e+11,32841,"Generation X",60.3446196884194,23.6526612164183,14.1448717021174,2.15183825302658
"Denmark",2000,"female","15-24 years",9,300690,2.99,1.64159e+11,32841,"Generation X",60.3446196884194,23.6526612164183,14.1448717021174,2.15183825302658
"Denmark",2000,"female","55-74 years",54,528095,10.23,1.64159e+11,32841,"Silent",60.3446196884194,23.6526612164183,14.1448717021174,2.15183825302658
"Denmark",2000,"female","75+ years",42,239483,17.54,1.64159e+11,32841,"G.I. Generation",60.3446196884194,23.6526612164183,14.1448717021174,2.15183825302658
"Denmark",2000,"male","15-24 years",39,310470,12.56,1.64159e+11,32841,"Generation X",60.3446196884194,23.6526612164183,14.1448717021174,2.15183825302658
"Denmark",2000,"male","75+ years",72,138454,52,1.64159e+11,32841,"G.I. Generation",60.3446196884194,23.6526612164183,14.1448717021174,2.15183825302658
"Denmark",2000,"male","25-34 years",61,403105,15.13,1.64159e+11,32841,"Generation X",60.3446196884194,23.6526612164183,14.1448717021174,2.15183825302658
"Denmark",2001,"male","35-54 years",204,783604,26.03,1.64791e+11,32837,"Boomers",60.886851579919,22.890707139347,14.0365549030788,2.33951088058119
"Denmark",2001,"female","75+ years",48,239716,20.02,1.64791e+11,32837,"Silent",60.886851579919,22.890707139347,14.0365549030788,2.33951088058119
"Denmark",2001,"male","75+ years",82,139637,58.72,1.64791e+11,32837,"Silent",60.886851579919,22.890707139347,14.0365549030788,2.33951088058119
"Denmark",2001,"female","15-24 years",7,294773,2.37,1.64791e+11,32837,"Millenials",60.886851579919,22.890707139347,14.0365549030788,2.33951088058119
"Denmark",2001,"male","55-74 years",123,512361,24.01,1.64791e+11,32837,"Silent",60.886851579919,22.890707139347,14.0365549030788,2.33951088058119
"Denmark",2001,"female","5-14 years",0,322284,0,1.64791e+11,32837,"Millenials",60.886851579919,22.890707139347,14.0365549030788,2.33951088058119
"Denmark",2001,"male","25-34 years",58,394591,14.7,1.64791e+11,32837,"Generation X",60.886851579919,22.890707139347,14.0365549030788,2.33951088058119
"Denmark",2001,"female","55-74 years",83,541963,15.31,1.64791e+11,32837,"Silent",60.886851579919,22.890707139347,14.0365549030788,2.33951088058119
"Denmark",2001,"male","5-14 years",2,340220,0.59,1.64791e+11,32837,"Millenials",60.886851579919,22.890707139347,14.0365549030788,2.33951088058119
"Denmark",2001,"male","15-24 years",38,304335,12.49,1.64791e+11,32837,"Millenials",60.886851579919,22.890707139347,14.0365549030788,2.33951088058119
"Denmark",2001,"female","35-54 years",73,761705,9.58,1.64791e+11,32837,"Boomers",60.886851579919,22.890707139347,14.0365549030788,2.33951088058119
"Denmark",2001,"female","25-34 years",9,383262,2.35,1.64791e+11,32837,"Generation X",60.886851579919,22.890707139347,14.0365549030788,2.33951088058119
"Denmark",2002,"male","35-54 years",182,784825,23.19,1.78635e+11,35435,"Boomers",61.4769076298102,22.6557165254054,13.933279490254,1.78114702776984
"Denmark",2002,"male","75+ years",77,140549,54.79,1.78635e+11,35435,"Silent",61.4769076298102,22.6557165254054,13.933279490254,1.78114702776984
"Denmark",2002,"male","55-74 years",140,528640,26.48,1.78635e+11,35435,"Silent",61.4769076298102,22.6557165254054,13.933279490254,1.78114702776984
"Denmark",2002,"female","75+ years",42,239014,17.57,1.78635e+11,35435,"Silent",61.4769076298102,22.6557165254054,13.933279490254,1.78114702776984
"Denmark",2002,"male","25-34 years",64,383869,16.67,1.78635e+11,35435,"Generation X",61.4769076298102,22.6557165254054,13.933279490254,1.78114702776984
"Denmark",2002,"male","5-14 years",0,346889,0,1.78635e+11,35435,"Millenials",61.4769076298102,22.6557165254054,13.933279490254,1.78114702776984
"Denmark",2002,"male","15-24 years",40,302190,13.24,1.78635e+11,35435,"Millenials",61.4769076298102,22.6557165254054,13.933279490254,1.78114702776984
"Denmark",2002,"female","55-74 years",63,556057,11.33,1.78635e+11,35435,"Silent",61.4769076298102,22.6557165254054,13.933279490254,1.78114702776984
"Denmark",2002,"female","35-54 years",63,762841,8.26,1.78635e+11,35435,"Boomers",61.4769076298102,22.6557165254054,13.933279490254,1.78114702776984
"Denmark",2002,"female","25-34 years",11,374887,2.93,1.78635e+11,35435,"Generation X",61.4769076298102,22.6557165254054,13.933279490254,1.78114702776984
"Denmark",2002,"female","15-24 years",6,292727,2.05,1.78635e+11,35435,"Millenials",61.4769076298102,22.6557165254054,13.933279490254,1.78114702776984
"Denmark",2002,"female","5-14 years",0,328734,0,1.78635e+11,35435,"Millenials",61.4769076298102,22.6557165254054,13.933279490254,1.78114702776984
"Denmark",2003,"male","55-74 years",129,542296,23.79,2.18096e+11,43129,"Silent",62.2414043908791,22.1629913603679,13.2375060118281,1.61078711620872
"Denmark",2003,"female","55-74 years",59,567852,10.39,2.18096e+11,43129,"Silent",62.2414043908791,22.1629913603679,13.2375060118281,1.61078711620872
"Denmark",2003,"male","25-34 years",48,376343,12.75,2.18096e+11,43129,"Generation X",62.2414043908791,22.1629913603679,13.2375060118281,1.61078711620872
"Denmark",2003,"female","75+ years",26,237848,10.93,2.18096e+11,43129,"Silent",62.2414043908791,22.1629913603679,13.2375060118281,1.61078711620872
"Denmark",2003,"female","35-54 years",43,763110,5.63,2.18096e+11,43129,"Boomers",62.2414043908791,22.1629913603679,13.2375060118281,1.61078711620872
"Denmark",2003,"male","35-54 years",206,784047,26.27,2.18096e+11,43129,"Boomers",62.2414043908791,22.1629913603679,13.2375060118281,1.61078711620872
"Denmark",2003,"male","75+ years",73,141062,51.75,2.18096e+11,43129,"Silent",62.2414043908791,22.1629913603679,13.2375060118281,1.61078711620872
"Denmark",2003,"male","15-24 years",24,300836,7.98,2.18096e+11,43129,"Millenials",62.2414043908791,22.1629913603679,13.2375060118281,1.61078711620872
"Denmark",2003,"female","5-14 years",0,332848,0,2.18096e+11,43129,"Millenials",62.2414043908791,22.1629913603679,13.2375060118281,1.61078711620872
"Denmark",2003,"female","25-34 years",19,369080,5.15,2.18096e+11,43129,"Generation X",62.2414043908791,22.1629913603679,13.2375060118281,1.61078711620872
"Denmark",2003,"female","15-24 years",6,290582,2.06,2.18096e+11,43129,"Millenials",62.2414043908791,22.1629913603679,13.2375060118281,1.61078711620872
"Denmark",2003,"male","5-14 years",0,350879,0,2.18096e+11,43129,"Millenials",62.2414043908791,22.1629913603679,13.2375060118281,1.61078711620872
"Denmark",2004,"male","25-34 years",60,369973,16.22,2.51373e+11,49552,"Generation X",61.9929203234261,22.1296665805667,12.7491283206319,1.62250888279623
"Denmark",2004,"female","75+ years",23,237260,9.69,2.51373e+11,49552,"Silent",61.9929203234261,22.1296665805667,12.7491283206319,1.62250888279623
"Denmark",2004,"female","35-54 years",71,762293,9.31,2.51373e+11,49552,"Boomers",61.9929203234261,22.1296665805667,12.7491283206319,1.62250888279623
"Denmark",2004,"female","55-74 years",66,578536,11.41,2.51373e+11,49552,"Silent",61.9929203234261,22.1296665805667,12.7491283206319,1.62250888279623
"Denmark",2004,"male","15-24 years",33,301933,10.93,2.51373e+11,49552,"Millenials",61.9929203234261,22.1296665805667,12.7491283206319,1.62250888279623
"Denmark",2004,"female","15-24 years",11,290626,3.78,2.51373e+11,49552,"Millenials",61.9929203234261,22.1296665805667,12.7491283206319,1.62250888279623
"Denmark",2004,"female","25-34 years",19,364710,5.21,2.51373e+11,49552,"Generation X",61.9929203234261,22.1296665805667,12.7491283206319,1.62250888279623
"Denmark",2004,"male","55-74 years",125,553556,22.58,2.51373e+11,49552,"Silent",61.9929203234261,22.1296665805667,12.7491283206319,1.62250888279623
"Denmark",2004,"male","75+ years",69,142305,48.49,2.51373e+11,49552,"Silent",61.9929203234261,22.1296665805667,12.7491283206319,1.62250888279623
"Denmark",2004,"male","35-54 years",180,782832,22.99,2.51373e+11,49552,"Boomers",61.9929203234261,22.1296665805667,12.7491283206319,1.62250888279623
"Denmark",2004,"female","5-14 years",2,335587,0.6,2.51373e+11,49552,"Millenials",61.9929203234261,22.1296665805667,12.7491283206319,1.62250888279623
"Denmark",2004,"male","5-14 years",2,353316,0.57,2.51373e+11,49552,"Millenials",61.9929203234261,22.1296665805667,12.7491283206319,1.62250888279623
"Denmark",2005,"male","55-74 years",139,564794,24.61,2.64467e+11,51960,"Silent",61.5873174004277,22.2395055687825,12.0351781606876,1.14566099027481
"Denmark",2005,"female","55-74 years",61,588430,10.37,2.64467e+11,51960,"Silent",61.5873174004277,22.2395055687825,12.0351781606876,1.14566099027481
"Denmark",2005,"male","15-24 years",21,305232,6.88,2.64467e+11,51960,"Millenials",61.5873174004277,22.2395055687825,12.0351781606876,1.14566099027481
"Denmark",2005,"male","35-54 years",158,781448,20.22,2.64467e+11,51960,"Boomers",61.5873174004277,22.2395055687825,12.0351781606876,1.14566099027481
"Denmark",2005,"male","75+ years",83,143327,57.91,2.64467e+11,51960,"Silent",61.5873174004277,22.2395055687825,12.0351781606876,1.14566099027481
"Denmark",2005,"female","25-34 years",10,360100,2.78,2.64467e+11,51960,"Generation X",61.5873174004277,22.2395055687825,12.0351781606876,1.14566099027481
"Denmark",2005,"female","75+ years",38,236734,16.05,2.64467e+11,51960,"Silent",61.5873174004277,22.2395055687825,12.0351781606876,1.14566099027481
"Denmark",2005,"female","35-54 years",58,762175,7.61,2.64467e+11,51960,"Boomers",61.5873174004277,22.2395055687825,12.0351781606876,1.14566099027481
"Denmark",2005,"male","25-34 years",53,364110,14.56,2.64467e+11,51960,"Generation X",61.5873174004277,22.2395055687825,12.0351781606876,1.14566099027481
"Denmark",2005,"female","5-14 years",0,336548,0,2.64467e+11,51960,"Millenials",61.5873174004277,22.2395055687825,12.0351781606876,1.14566099027481
"Denmark",2005,"female","15-24 years",7,292929,2.39,2.64467e+11,51960,"Millenials",61.5873174004277,22.2395055687825,12.0351781606876,1.14566099027481
"Denmark",2005,"male","5-14 years",3,354025,0.85,2.64467e+11,51960,"Millenials",61.5873174004277,22.2395055687825,12.0351781606876,1.14566099027481
"Denmark",2006,"male","15-24 years",24,312053,7.69,2.82885e+11,55354,"Millenials",60.9398666080154,22.8195998240462,12.0660896650934,1.16521821834913
"Denmark",2006,"female","75+ years",25,236472,10.57,2.82885e+11,55354,"Silent",60.9398666080154,22.8195998240462,12.0660896650934,1.16521821834913
"Denmark",2006,"female","35-54 years",57,763418,7.47,2.82885e+11,55354,"Boomers",60.9398666080154,22.8195998240462,12.0660896650934,1.16521821834913
"Denmark",2006,"female","25-34 years",15,353444,4.24,2.82885e+11,55354,"Generation X",60.9398666080154,22.8195998240462,12.0660896650934,1.16521821834913
"Denmark",2006,"male","35-54 years",161,782816,20.57,2.82885e+11,55354,"Boomers",60.9398666080154,22.8195998240462,12.0660896650934,1.16521821834913
"Denmark",2006,"male","5-14 years",1,353711,0.28,2.82885e+11,55354,"Millenials",60.9398666080154,22.8195998240462,12.0660896650934,1.16521821834913
"Denmark",2006,"female","15-24 years",9,298500,3.02,2.82885e+11,55354,"Millenials",60.9398666080154,22.8195998240462,12.0660896650934,1.16521821834913
"Denmark",2006,"male","75+ years",79,144928,54.51,2.82885e+11,55354,"Silent",60.9398666080154,22.8195998240462,12.0660896650934,1.16521821834913
"Denmark",2006,"female","5-14 years",1,336170,0.3,2.82885e+11,55354,"Millenials",60.9398666080154,22.8195998240462,12.0660896650934,1.16521821834913
"Denmark",2006,"female","55-74 years",71,597984,11.87,2.82885e+11,55354,"Silent",60.9398666080154,22.8195998240462,12.0660896650934,1.16521821834913
"Denmark",2006,"male","55-74 years",155,575056,26.95,2.82885e+11,55354,"Silent",60.9398666080154,22.8195998240462,12.0660896650934,1.16521821834913
"Denmark",2006,"male","25-34 years",52,355908,14.61,2.82885e+11,55354,"Generation X",60.9398666080154,22.8195998240462,12.0660896650934,1.16521821834913
"Denmark",2007,"male","5-14 years",2,351664,0.57,3.19423e+11,62229,"Generation Z",61.4862164252708,22.1666681044026,11.9515540488083,1.17440024844078
"Denmark",2007,"male","15-24 years",15,320054,4.69,3.19423e+11,62229,"Millenials",61.4862164252708,22.1666681044026,11.9515540488083,1.17440024844078
"Denmark",2007,"female","15-24 years",6,305722,1.96,3.19423e+11,62229,"Millenials",61.4862164252708,22.1666681044026,11.9515540488083,1.17440024844078
"Denmark",2007,"female","5-14 years",0,334828,0,3.19423e+11,62229,"Generation Z",61.4862164252708,22.1666681044026,11.9515540488083,1.17440024844078
"Denmark",2007,"female","25-34 years",15,345418,4.34,3.19423e+11,62229,"Generation X",61.4862164252708,22.1666681044026,11.9515540488083,1.17440024844078
"Denmark",2007,"male","25-34 years",56,347246,16.13,3.19423e+11,62229,"Generation X",61.4862164252708,22.1666681044026,11.9515540488083,1.17440024844078
"Denmark",2007,"female","55-74 years",55,606387,9.07,3.19423e+11,62229,"Silent",61.4862164252708,22.1666681044026,11.9515540488083,1.17440024844078
"Denmark",2007,"male","55-74 years",124,584457,21.22,3.19423e+11,62229,"Silent",61.4862164252708,22.1666681044026,11.9515540488083,1.17440024844078
"Denmark",2007,"male","35-54 years",145,786990,18.42,3.19423e+11,62229,"Boomers",61.4862164252708,22.1666681044026,11.9515540488083,1.17440024844078
"Denmark",2007,"male","75+ years",59,146309,40.33,3.19423e+11,62229,"Silent",61.4862164252708,22.1666681044026,11.9515540488083,1.17440024844078
"Denmark",2007,"female","35-54 years",71,768072,9.24,3.19423e+11,62229,"Boomers",61.4862164252708,22.1666681044026,11.9515540488083,1.17440024844078
"Denmark",2007,"female","75+ years",33,235854,13.99,3.19423e+11,62229,"Silent",61.4862164252708,22.1666681044026,11.9515540488083,1.17440024844078
